Bandit,Reward,Algorithm
3.0,5.353104849696137,ThompsonSampling
3.0,3.6720839627528625,ThompsonSampling
3.0,3.518970150602181,ThompsonSampling
3.0,5.447232560497999,ThompsonSampling
3.0,1.4298374292907199,ThompsonSampling
3.0,4.268563891875453,ThompsonSampling
3.0,3.924201265402157,ThompsonSampling
3.0,1.9529044132837465,ThompsonSampling
3.0,6.082214058996787,ThompsonSampling
3.0,3.4926463205917875,ThompsonSampling
3.0,4.422430286019505,ThompsonSampling
3.0,3.9989205130069045,ThompsonSampling
3.0,4.4078648644130745,ThompsonSampling
3.0,3.0139728134817196,ThompsonSampling
3.0,1.9195272907502545,ThompsonSampling
3.0,2.4317575437572683,ThompsonSampling
3.0,5.102492459379468,ThompsonSampling
3.0,4.523739383081217,ThompsonSampling
3.0,3.774852702450857,ThompsonSampling
3.0,3.823218408159322,ThompsonSampling
3.0,4.121537350563612,ThompsonSampling
3.0,4.759201778232063,ThompsonSampling
3.0,4.182989820424383,ThompsonSampling
3.0,3.004183565972155,ThompsonSampling
3.0,4.674890838757646,ThompsonSampling
3.0,5.070770749637283,ThompsonSampling
3.0,3.8061966645670697,ThompsonSampling
3.0,3.110220265337815,ThompsonSampling
3.0,4.609309329913283,ThompsonSampling
3.0,2.651290711350969,ThompsonSampling
3.0,3.64549882696808,ThompsonSampling
3.0,3.0820871713737037,ThompsonSampling
3.0,6.804015174532779,ThompsonSampling
3.0,4.282080930616062,ThompsonSampling
3.0,3.9001958556844554,ThompsonSampling
3.0,4.19736196826733,ThompsonSampling
3.0,4.437313342396451,ThompsonSampling
3.0,4.186482267529161,ThompsonSampling
3.0,3.4388752542035324,ThompsonSampling
3.0,5.080168924885449,ThompsonSampling
3.0,4.254996536106266,ThompsonSampling
3.0,5.553219186405242,ThompsonSampling
3.0,5.007830977390805,ThompsonSampling
3.0,3.3686929003598136,ThompsonSampling
3.0,3.8894765482466753,ThompsonSampling
3.0,4.504067684259351,ThompsonSampling
3.0,4.813810558696732,ThompsonSampling
3.0,5.27485196038217,ThompsonSampling
3.0,5.127630660332312,ThompsonSampling
3.0,3.7309361685288565,ThompsonSampling
3.0,2.40808045103692,ThompsonSampling
3.0,2.8878421127493468,ThompsonSampling
3.0,3.7886385714608046,ThompsonSampling
3.0,3.7126339326974516,ThompsonSampling
3.0,4.4302220329298185,ThompsonSampling
3.0,2.041648412860847,ThompsonSampling
3.0,4.404269648640631,ThompsonSampling
3.0,4.83290369544941,ThompsonSampling
3.0,4.794137777491322,ThompsonSampling
3.0,2.2718418472780804,ThompsonSampling
3.0,4.231016805289741,ThompsonSampling
3.0,4.7421131412718305,ThompsonSampling
3.0,4.655813805697809,ThompsonSampling
3.0,3.9500737324991837,ThompsonSampling
3.0,3.812400255757208,ThompsonSampling
3.0,3.8480969451187153,ThompsonSampling
3.0,4.151059149791975,ThompsonSampling
3.0,3.2658289262376536,ThompsonSampling
3.0,4.700226160415104,ThompsonSampling
3.0,4.2758948841497295,ThompsonSampling
3.0,3.5724605624823904,ThompsonSampling
3.0,3.7545111459853997,ThompsonSampling
3.0,4.461877586114372,ThompsonSampling
3.0,3.806769406163272,ThompsonSampling
3.0,3.553392948879644,ThompsonSampling
3.0,2.287788186411634,ThompsonSampling
3.0,4.70025415878186,ThompsonSampling
3.0,5.014570254053141,ThompsonSampling
3.0,4.819057441843967,ThompsonSampling
3.0,4.839392948327093,ThompsonSampling
3.0,4.890870301662681,ThompsonSampling
3.0,4.955070150279867,ThompsonSampling
3.0,4.16933692595141,ThompsonSampling
3.0,1.7170615280735397,ThompsonSampling
3.0,2.985462915734014,ThompsonSampling
3.0,3.3702567342298204,ThompsonSampling
3.0,1.9188423553987737,ThompsonSampling
3.0,3.4356699101335786,ThompsonSampling
3.0,4.871363466724029,ThompsonSampling
3.0,4.6776431283650854,ThompsonSampling
3.0,3.904647500966197,ThompsonSampling
3.0,4.791918313848976,ThompsonSampling
3.0,5.051993552658347,ThompsonSampling
3.0,3.771322109655029,ThompsonSampling
3.0,4.464775139205189,ThompsonSampling
3.0,5.413009878487387,ThompsonSampling
3.0,3.6130711156856576,ThompsonSampling
3.0,6.1843451158433975,ThompsonSampling
3.0,3.028545456808188,ThompsonSampling
3.0,5.630627014953545,ThompsonSampling
3.0,1.409838406837118,ThompsonSampling
3.0,4.009417712986305,ThompsonSampling
3.0,3.9691836253753476,ThompsonSampling
3.0,3.726402038724268,ThompsonSampling
3.0,4.2051923029483955,ThompsonSampling
3.0,3.1690343726059043,ThompsonSampling
3.0,4.675065016584089,ThompsonSampling
3.0,3.4457295303583284,ThompsonSampling
3.0,5.120082760701083,ThompsonSampling
3.0,1.6770903316955557,ThompsonSampling
3.0,6.327956073372596,ThompsonSampling
3.0,4.342324563355292,ThompsonSampling
3.0,3.665731136731764,ThompsonSampling
3.0,4.93878054596915,ThompsonSampling
3.0,3.9773611123710655,ThompsonSampling
3.0,5.7660204954734615,ThompsonSampling
3.0,4.361903874105309,ThompsonSampling
3.0,3.7023721656007864,ThompsonSampling
3.0,4.747540428540168,ThompsonSampling
3.0,5.245213054050901,ThompsonSampling
3.0,3.396746618938568,ThompsonSampling
3.0,4.233978065978473,ThompsonSampling
3.0,4.434613695808138,ThompsonSampling
3.0,2.7138436415797407,ThompsonSampling
3.0,4.358057011499123,ThompsonSampling
3.0,3.279750395041672,ThompsonSampling
3.0,4.61488135412287,ThompsonSampling
3.0,5.687842000646887,ThompsonSampling
3.0,2.895745624852638,ThompsonSampling
3.0,4.921581917588215,ThompsonSampling
3.0,4.260161835892471,ThompsonSampling
3.0,4.278508573836169,ThompsonSampling
3.0,5.721392760219063,ThompsonSampling
3.0,2.64430902740137,ThompsonSampling
3.0,5.507155374916241,ThompsonSampling
3.0,3.592614156667157,ThompsonSampling
3.0,3.820946855133439,ThompsonSampling
3.0,3.4587288795404807,ThompsonSampling
3.0,2.8471676011178877,ThompsonSampling
3.0,3.644885179308278,ThompsonSampling
3.0,3.7620735727144288,ThompsonSampling
3.0,3.9255409147092126,ThompsonSampling
3.0,5.840497216771782,ThompsonSampling
3.0,3.656393174755764,ThompsonSampling
3.0,4.455308536533598,ThompsonSampling
3.0,4.584748559365895,ThompsonSampling
3.0,3.232758582761,ThompsonSampling
3.0,4.703403403936783,ThompsonSampling
3.0,3.463122094524781,ThompsonSampling
3.0,5.936742653146199,ThompsonSampling
3.0,2.6323659300938633,ThompsonSampling
3.0,3.7915639970305417,ThompsonSampling
3.0,4.512601457958313,ThompsonSampling
3.0,5.095948516931214,ThompsonSampling
3.0,5.715151893331524,ThompsonSampling
3.0,4.377372759893452,ThompsonSampling
3.0,4.318786675929242,ThompsonSampling
3.0,5.141958705201378,ThompsonSampling
3.0,4.556540940970741,ThompsonSampling
3.0,4.453274236575187,ThompsonSampling
3.0,4.037038846404178,ThompsonSampling
3.0,4.589038337410077,ThompsonSampling
3.0,3.385607479651077,ThompsonSampling
3.0,5.586132005149975,ThompsonSampling
3.0,3.956473794315779,ThompsonSampling
3.0,4.3848041247620175,ThompsonSampling
3.0,2.742050044231849,ThompsonSampling
3.0,3.6623175411897146,ThompsonSampling
3.0,4.727327957652416,ThompsonSampling
3.0,3.3966186527600435,ThompsonSampling
3.0,4.169797671712421,ThompsonSampling
3.0,4.974145348979964,ThompsonSampling
3.0,4.37375366818248,ThompsonSampling
3.0,5.146647544406886,ThompsonSampling
3.0,5.507748249884243,ThompsonSampling
3.0,3.354089764397139,ThompsonSampling
3.0,3.0902942756664427,ThompsonSampling
3.0,3.3891072332249506,ThompsonSampling
3.0,2.766854319971869,ThompsonSampling
3.0,3.0673987227762987,ThompsonSampling
3.0,4.360147108719198,ThompsonSampling
3.0,3.6954865703251527,ThompsonSampling
3.0,4.177185837775979,ThompsonSampling
3.0,4.710541638402355,ThompsonSampling
3.0,4.664389564154136,ThompsonSampling
3.0,3.751257884811827,ThompsonSampling
3.0,4.274551506508339,ThompsonSampling
3.0,4.1195292066365194,ThompsonSampling
3.0,4.468444024676021,ThompsonSampling
3.0,4.1975833443605355,ThompsonSampling
3.0,3.3153581429379875,ThompsonSampling
3.0,2.4446451978243875,ThompsonSampling
3.0,6.638848451726405,ThompsonSampling
3.0,4.725138351415695,ThompsonSampling
3.0,3.908807928895553,ThompsonSampling
3.0,2.8047584352861405,ThompsonSampling
3.0,4.998451868281075,ThompsonSampling
3.0,4.756656613191336,ThompsonSampling
3.0,3.470367607729108,ThompsonSampling
3.0,4.422423712204208,ThompsonSampling
3.0,5.256085452510513,ThompsonSampling
3.0,4.748034328600628,ThompsonSampling
3.0,4.065574935599191,ThompsonSampling
3.0,3.6409544450918743,ThompsonSampling
3.0,1.9349928824371938,ThompsonSampling
3.0,4.48879767850245,ThompsonSampling
3.0,4.934535819954209,ThompsonSampling
3.0,5.115668820909141,ThompsonSampling
3.0,-0.27266226916114444,ThompsonSampling
3.0,2.839248561763789,ThompsonSampling
3.0,3.8494120920397803,ThompsonSampling
3.0,3.6146200118560077,ThompsonSampling
3.0,4.902139014709237,ThompsonSampling
3.0,3.4067763018798702,ThompsonSampling
3.0,3.4905813604181994,ThompsonSampling
3.0,4.842870024319231,ThompsonSampling
3.0,3.5009987063940704,ThompsonSampling
3.0,3.295515831216211,ThompsonSampling
3.0,4.351974520097357,ThompsonSampling
3.0,3.5445225189037823,ThompsonSampling
3.0,3.3255494761302,ThompsonSampling
3.0,4.680491604991926,ThompsonSampling
3.0,3.3059761674247135,ThompsonSampling
3.0,3.702462739093753,ThompsonSampling
3.0,3.634483641901882,ThompsonSampling
3.0,5.317663988432492,ThompsonSampling
3.0,3.66408020219929,ThompsonSampling
3.0,2.8143137580044764,ThompsonSampling
3.0,2.9999516874206087,ThompsonSampling
3.0,3.420123317749757,ThompsonSampling
3.0,3.9371847064064363,ThompsonSampling
3.0,3.6794393507594103,ThompsonSampling
3.0,5.025894425965793,ThompsonSampling
3.0,4.611393481029481,ThompsonSampling
3.0,4.431606097142466,ThompsonSampling
3.0,3.674355089880465,ThompsonSampling
3.0,2.449932316132429,ThompsonSampling
3.0,3.9069307686265264,ThompsonSampling
3.0,3.9148114566202032,ThompsonSampling
3.0,4.439557805723461,ThompsonSampling
3.0,2.6577948598914256,ThompsonSampling
3.0,4.950116162652765,ThompsonSampling
3.0,1.7000148536324224,ThompsonSampling
3.0,3.957149839604513,ThompsonSampling
3.0,4.091163908441174,ThompsonSampling
3.0,3.535498696230407,ThompsonSampling
3.0,4.7409587896718035,ThompsonSampling
3.0,5.14519043503757,ThompsonSampling
3.0,3.1801262599628397,ThompsonSampling
3.0,4.379127720560063,ThompsonSampling
3.0,3.274001840133712,ThompsonSampling
3.0,3.2525081149666666,ThompsonSampling
3.0,2.709140782951579,ThompsonSampling
3.0,4.92660745781714,ThompsonSampling
3.0,4.519583072799561,ThompsonSampling
3.0,3.8293443823505857,ThompsonSampling
3.0,2.782522255556552,ThompsonSampling
3.0,5.354438388517372,ThompsonSampling
3.0,3.374318847830023,ThompsonSampling
3.0,5.188138633553143,ThompsonSampling
3.0,5.570342373208373,ThompsonSampling
3.0,4.20882115356995,ThompsonSampling
3.0,3.0880624389323197,ThompsonSampling
3.0,4.71746091970044,ThompsonSampling
3.0,3.2327357734802664,ThompsonSampling
3.0,2.9336349017669052,ThompsonSampling
3.0,4.086820018695208,ThompsonSampling
3.0,3.502265480028829,ThompsonSampling
3.0,3.6424582859372294,ThompsonSampling
3.0,3.3531726638694446,ThompsonSampling
3.0,6.210547726719383,ThompsonSampling
3.0,4.525963226477585,ThompsonSampling
3.0,6.138397636536094,ThompsonSampling
3.0,3.6016607475502123,ThompsonSampling
3.0,4.165256504283574,ThompsonSampling
3.0,3.9040625953874897,ThompsonSampling
3.0,4.333843170046588,ThompsonSampling
3.0,3.787702958586604,ThompsonSampling
3.0,2.460974483908932,ThompsonSampling
3.0,3.3391022461194044,ThompsonSampling
3.0,2.825489941566712,ThompsonSampling
3.0,4.82596731479546,ThompsonSampling
3.0,3.472043652133793,ThompsonSampling
3.0,3.370576041681198,ThompsonSampling
3.0,3.3467471695188302,ThompsonSampling
3.0,4.192647612982232,ThompsonSampling
3.0,3.5046326164963117,ThompsonSampling
3.0,4.425336418362461,ThompsonSampling
3.0,4.734953067368541,ThompsonSampling
3.0,4.274159145286515,ThompsonSampling
3.0,2.9605696575328153,ThompsonSampling
3.0,4.046484307855085,ThompsonSampling
3.0,3.5108165288633626,ThompsonSampling
3.0,2.536447370721145,ThompsonSampling
3.0,2.5942446446332754,ThompsonSampling
3.0,5.388112520103332,ThompsonSampling
3.0,4.182359290850317,ThompsonSampling
3.0,2.7307804648844844,ThompsonSampling
3.0,0.8910985347905109,ThompsonSampling
3.0,5.0669932141019975,ThompsonSampling
3.0,4.687527322298292,ThompsonSampling
3.0,2.493101468192523,ThompsonSampling
3.0,5.265517568253282,ThompsonSampling
3.0,4.294432569381623,ThompsonSampling
3.0,4.8428731379914804,ThompsonSampling
3.0,5.389485192028831,ThompsonSampling
3.0,3.03858948832158,ThompsonSampling
3.0,3.5737458729325944,ThompsonSampling
3.0,5.261564287519882,ThompsonSampling
3.0,4.453317519175908,ThompsonSampling
3.0,3.1082223300445424,ThompsonSampling
3.0,3.527522531457801,ThompsonSampling
3.0,5.527890892748017,ThompsonSampling
3.0,5.403062508303797,ThompsonSampling
3.0,5.019933298759442,ThompsonSampling
3.0,4.569833083008566,ThompsonSampling
3.0,5.547739610566358,ThompsonSampling
3.0,4.677690406218139,ThompsonSampling
3.0,5.1551580227903555,ThompsonSampling
3.0,4.528620202503105,ThompsonSampling
3.0,4.303904880174183,ThompsonSampling
3.0,2.841935682320417,ThompsonSampling
3.0,4.735323549973903,ThompsonSampling
3.0,4.045256532120367,ThompsonSampling
3.0,4.125218498536991,ThompsonSampling
3.0,3.907349946830219,ThompsonSampling
3.0,3.85596041572661,ThompsonSampling
3.0,4.945738150604393,ThompsonSampling
3.0,4.34820640559702,ThompsonSampling
3.0,2.9523969710646067,ThompsonSampling
3.0,3.5638241051408093,ThompsonSampling
3.0,5.27467429365349,ThompsonSampling
3.0,2.9255357708342693,ThompsonSampling
3.0,2.8001758194185298,ThompsonSampling
3.0,4.675773131791504,ThompsonSampling
3.0,4.895323897285624,ThompsonSampling
3.0,3.9281126320389443,ThompsonSampling
3.0,4.159881836171883,ThompsonSampling
3.0,4.087093072901848,ThompsonSampling
3.0,3.857399254909634,ThompsonSampling
3.0,3.8655200754768653,ThompsonSampling
3.0,3.0155490325604464,ThompsonSampling
3.0,4.384744121090921,ThompsonSampling
3.0,4.534353547433067,ThompsonSampling
3.0,2.1618956243913954,ThompsonSampling
3.0,2.798391041607672,ThompsonSampling
3.0,4.110913668453504,ThompsonSampling
3.0,2.925588784621869,ThompsonSampling
3.0,4.159664043637296,ThompsonSampling
3.0,4.1677538675004495,ThompsonSampling
3.0,5.189517427356514,ThompsonSampling
3.0,4.2048410458124525,ThompsonSampling
3.0,4.121293523268679,ThompsonSampling
3.0,5.009728278908294,ThompsonSampling
3.0,3.6359131520049095,ThompsonSampling
3.0,3.514792246172572,ThompsonSampling
3.0,5.61975972572335,ThompsonSampling
3.0,4.651541815839086,ThompsonSampling
3.0,5.628510319821929,ThompsonSampling
3.0,3.308529413471902,ThompsonSampling
3.0,3.2139060938848303,ThompsonSampling
3.0,4.886250785759422,ThompsonSampling
3.0,3.455083690202778,ThompsonSampling
3.0,3.88162072072223,ThompsonSampling
3.0,4.603366911412838,ThompsonSampling
3.0,2.281491529761139,ThompsonSampling
3.0,4.522998100235386,ThompsonSampling
3.0,3.8226525949437224,ThompsonSampling
3.0,4.820960414658198,ThompsonSampling
3.0,3.4878099728305365,ThompsonSampling
3.0,3.975448378386719,ThompsonSampling
3.0,4.245483152830259,ThompsonSampling
3.0,2.8314206629051153,ThompsonSampling
3.0,3.4981639976319845,ThompsonSampling
3.0,3.057389245147661,ThompsonSampling
3.0,5.645529184764251,ThompsonSampling
3.0,4.157675036885991,ThompsonSampling
3.0,4.060259088736371,ThompsonSampling
3.0,5.533177728915997,ThompsonSampling
3.0,2.6369340795646155,ThompsonSampling
3.0,4.94841598096358,ThompsonSampling
3.0,3.7267967036410896,ThompsonSampling
3.0,3.715863375778903,ThompsonSampling
3.0,3.516290232081259,ThompsonSampling
3.0,4.750106786105043,ThompsonSampling
3.0,3.507370797413338,ThompsonSampling
3.0,2.8961242239722056,ThompsonSampling
3.0,3.9508506701164885,ThompsonSampling
3.0,3.344811887277984,ThompsonSampling
3.0,2.462010867062788,ThompsonSampling
3.0,2.122088989857566,ThompsonSampling
3.0,5.05962260588163,ThompsonSampling
3.0,5.039015514559031,ThompsonSampling
3.0,5.178278685752696,ThompsonSampling
3.0,4.479383367010672,ThompsonSampling
3.0,3.605932495051882,ThompsonSampling
3.0,3.6543883958813947,ThompsonSampling
3.0,2.9578807306656194,ThompsonSampling
3.0,5.144930298399687,ThompsonSampling
3.0,4.3852005618849565,ThompsonSampling
3.0,3.7627807245037768,ThompsonSampling
3.0,2.895790561522837,ThompsonSampling
3.0,3.5254285558264806,ThompsonSampling
3.0,4.749276017628578,ThompsonSampling
3.0,4.636339153538989,ThompsonSampling
3.0,3.0386080555470674,ThompsonSampling
3.0,4.846341017125168,ThompsonSampling
3.0,2.4740119152070035,ThompsonSampling
3.0,5.15849448826475,ThompsonSampling
3.0,6.710600961299342,ThompsonSampling
3.0,2.9215113143994937,ThompsonSampling
3.0,5.176170195288885,ThompsonSampling
3.0,4.857927745929359,ThompsonSampling
3.0,3.0314625116326304,ThompsonSampling
3.0,4.686176722841754,ThompsonSampling
3.0,1.832916953178207,ThompsonSampling
3.0,3.4782097036014368,ThompsonSampling
3.0,3.071654650862945,ThompsonSampling
3.0,4.7658829939797975,ThompsonSampling
3.0,3.86966714802451,ThompsonSampling
3.0,6.0741852295417615,ThompsonSampling
3.0,4.9834214854066925,ThompsonSampling
3.0,5.198325666184697,ThompsonSampling
3.0,3.565615695921432,ThompsonSampling
3.0,5.58693522609527,ThompsonSampling
3.0,3.121470269162334,ThompsonSampling
3.0,3.2589288954028808,ThompsonSampling
3.0,4.178983580570445,ThompsonSampling
3.0,5.182677004077599,ThompsonSampling
3.0,4.866599826446604,ThompsonSampling
3.0,2.667063147921878,ThompsonSampling
3.0,5.114986422248769,ThompsonSampling
3.0,3.2234154748017283,ThompsonSampling
3.0,5.541289680621823,ThompsonSampling
3.0,3.1571416295602193,ThompsonSampling
3.0,5.243725567518327,ThompsonSampling
3.0,4.212458937451755,ThompsonSampling
3.0,5.067208578554747,ThompsonSampling
3.0,2.312104265824508,ThompsonSampling
3.0,4.917070455366214,ThompsonSampling
3.0,3.5286833027210758,ThompsonSampling
3.0,3.185798109272422,ThompsonSampling
3.0,3.5967118688368025,ThompsonSampling
3.0,5.036719761804118,ThompsonSampling
3.0,3.2673142714909633,ThompsonSampling
3.0,4.072372808117491,ThompsonSampling
3.0,5.119404938419419,ThompsonSampling
3.0,5.181045327329096,ThompsonSampling
3.0,4.459661981558623,ThompsonSampling
3.0,3.9225953451242126,ThompsonSampling
3.0,2.7332443487367506,ThompsonSampling
3.0,5.17720533599367,ThompsonSampling
3.0,0.508617932976211,ThompsonSampling
3.0,3.996540691296061,ThompsonSampling
3.0,3.3859706723327236,ThompsonSampling
3.0,4.01644851168914,ThompsonSampling
3.0,3.256940840467435,ThompsonSampling
3.0,4.3123104397836425,ThompsonSampling
3.0,4.372761057571063,ThompsonSampling
3.0,4.625872664924428,ThompsonSampling
3.0,3.9019928988617623,ThompsonSampling
3.0,4.286975510703518,ThompsonSampling
3.0,3.7959065071726417,ThompsonSampling
3.0,5.587578134735935,ThompsonSampling
3.0,4.574427081582569,ThompsonSampling
3.0,4.2576050069490625,ThompsonSampling
3.0,2.6740544539275897,ThompsonSampling
3.0,4.32040764776289,ThompsonSampling
3.0,3.7595590016533476,ThompsonSampling
3.0,2.420138098848609,ThompsonSampling
3.0,2.579657053667252,ThompsonSampling
3.0,5.501842559224469,ThompsonSampling
3.0,3.4649987337153454,ThompsonSampling
3.0,5.535628340121741,ThompsonSampling
3.0,2.6602071127609,ThompsonSampling
3.0,3.9783550118219306,ThompsonSampling
3.0,4.14076164285968,ThompsonSampling
3.0,4.608128500267484,ThompsonSampling
3.0,2.796055505724527,ThompsonSampling
3.0,4.8469570063288065,ThompsonSampling
3.0,3.6011579445626176,ThompsonSampling
3.0,2.7179874612448716,ThompsonSampling
3.0,4.9111511859728525,ThompsonSampling
3.0,3.834247788217855,ThompsonSampling
3.0,3.8607213012347503,ThompsonSampling
3.0,4.638222284906,ThompsonSampling
3.0,4.466301799581753,ThompsonSampling
3.0,5.543052709759106,ThompsonSampling
3.0,4.378633703027622,ThompsonSampling
3.0,4.34510127850247,ThompsonSampling
3.0,3.2731046879064993,ThompsonSampling
3.0,4.255062729289715,ThompsonSampling
3.0,4.657617352768407,ThompsonSampling
3.0,4.189766755993613,ThompsonSampling
3.0,2.3972517952662837,ThompsonSampling
3.0,3.9467559107218655,ThompsonSampling
3.0,2.061353687288511,ThompsonSampling
3.0,4.671595755788086,ThompsonSampling
3.0,5.552559531358932,ThompsonSampling
3.0,3.2539992885896503,ThompsonSampling
3.0,3.2176018480431625,ThompsonSampling
3.0,4.067772007505064,ThompsonSampling
3.0,3.436342794399156,ThompsonSampling
3.0,2.9425239467774515,ThompsonSampling
3.0,4.676693384017538,ThompsonSampling
3.0,3.4560750009444963,ThompsonSampling
3.0,5.186158771541822,ThompsonSampling
3.0,3.87045230441097,ThompsonSampling
3.0,4.386684911453023,ThompsonSampling
3.0,1.514888617809461,ThompsonSampling
3.0,2.8451899447265143,ThompsonSampling
3.0,4.666766276858034,ThompsonSampling
3.0,2.6414180545185877,ThompsonSampling
3.0,3.350039329546242,ThompsonSampling
3.0,5.3473569596811625,ThompsonSampling
3.0,4.5238005965895045,ThompsonSampling
3.0,4.737737166414651,ThompsonSampling
3.0,3.6452426136374916,ThompsonSampling
3.0,1.775405908382691,ThompsonSampling
3.0,2.772643056333634,ThompsonSampling
3.0,5.380448113216149,ThompsonSampling
3.0,4.55880872589249,ThompsonSampling
3.0,5.589110646236392,ThompsonSampling
3.0,3.945179377593383,ThompsonSampling
3.0,4.2104937448285815,ThompsonSampling
3.0,2.3735929206484454,ThompsonSampling
3.0,4.913227735467915,ThompsonSampling
3.0,4.838431058201939,ThompsonSampling
3.0,5.954164745564892,ThompsonSampling
3.0,4.1934592658236785,ThompsonSampling
3.0,3.5163206013205013,ThompsonSampling
3.0,3.659875412054118,ThompsonSampling
3.0,2.0721265349387203,ThompsonSampling
3.0,3.829324777153783,ThompsonSampling
3.0,4.352145805574354,ThompsonSampling
3.0,4.955433034652529,ThompsonSampling
3.0,5.773548801319088,ThompsonSampling
3.0,5.174231441373341,ThompsonSampling
3.0,3.9023968712638366,ThompsonSampling
3.0,3.4502504402858682,ThompsonSampling
3.0,2.4194985066118284,ThompsonSampling
3.0,3.56522319058881,ThompsonSampling
3.0,4.760415009608597,ThompsonSampling
3.0,1.0782226764505318,ThompsonSampling
3.0,4.928377427975307,ThompsonSampling
3.0,5.057635931660416,ThompsonSampling
3.0,4.1660878889233635,ThompsonSampling
3.0,5.801244400090068,ThompsonSampling
3.0,3.464273096627317,ThompsonSampling
3.0,4.16765498225496,ThompsonSampling
3.0,2.909584307616559,ThompsonSampling
3.0,5.052251137376361,ThompsonSampling
3.0,3.0204837750910847,ThompsonSampling
3.0,2.8926487735548774,ThompsonSampling
3.0,4.19695333107831,ThompsonSampling
3.0,3.4402031166948657,ThompsonSampling
3.0,4.063940733536403,ThompsonSampling
3.0,1.4318436593071269,ThompsonSampling
3.0,3.777336810487075,ThompsonSampling
3.0,4.153641013559676,ThompsonSampling
3.0,3.603791698327513,ThompsonSampling
3.0,4.365742518066011,ThompsonSampling
3.0,3.4637424553642906,ThompsonSampling
3.0,4.649156213324819,ThompsonSampling
3.0,5.071451356356319,ThompsonSampling
3.0,2.7580292198535323,ThompsonSampling
3.0,3.8518383894531105,ThompsonSampling
3.0,1.3182052839188318,ThompsonSampling
3.0,3.8930540575155477,ThompsonSampling
3.0,3.3320629937441617,ThompsonSampling
3.0,4.62879113444189,ThompsonSampling
3.0,2.9660078498761373,ThompsonSampling
3.0,1.7210380522466577,ThompsonSampling
3.0,3.3425722002106,ThompsonSampling
3.0,4.153253436239069,ThompsonSampling
3.0,3.237136868940704,ThompsonSampling
3.0,5.55115154887813,ThompsonSampling
3.0,5.530214134633132,ThompsonSampling
3.0,3.301439585191142,ThompsonSampling
3.0,5.112646602450402,ThompsonSampling
3.0,3.883430889166198,ThompsonSampling
3.0,4.247902516367698,ThompsonSampling
3.0,4.670364855215696,ThompsonSampling
3.0,5.415365543681228,ThompsonSampling
3.0,3.16161067282481,ThompsonSampling
3.0,4.577294719794667,ThompsonSampling
3.0,2.8310988095503697,ThompsonSampling
3.0,3.885795322485461,ThompsonSampling
3.0,4.403338305513986,ThompsonSampling
3.0,4.226039033706463,ThompsonSampling
3.0,3.959975291231614,ThompsonSampling
3.0,4.554602468865549,ThompsonSampling
3.0,3.1651061267827227,ThompsonSampling
3.0,3.1044697251291087,ThompsonSampling
3.0,3.2287367391741584,ThompsonSampling
3.0,1.7726505168230071,ThompsonSampling
3.0,5.818170315311993,ThompsonSampling
3.0,3.4840767864267326,ThompsonSampling
3.0,4.3827349278687056,ThompsonSampling
3.0,3.9216171550829095,ThompsonSampling
3.0,2.8105765357386003,ThompsonSampling
3.0,5.127686497698255,ThompsonSampling
3.0,5.623748206395766,ThompsonSampling
3.0,3.1415280868907103,ThompsonSampling
3.0,5.61632114655673,ThompsonSampling
3.0,3.703331873256441,ThompsonSampling
3.0,4.781714582335958,ThompsonSampling
3.0,2.79149126824701,ThompsonSampling
3.0,5.5269997806591,ThompsonSampling
3.0,2.828658526443615,ThompsonSampling
3.0,4.508295249896186,ThompsonSampling
3.0,3.681155292910261,ThompsonSampling
3.0,2.885517630789854,ThompsonSampling
3.0,5.054996763240693,ThompsonSampling
3.0,3.061351922897381,ThompsonSampling
3.0,4.819448267646241,ThompsonSampling
3.0,5.142692152236172,ThompsonSampling
3.0,3.499850459874452,ThompsonSampling
3.0,5.253703731617401,ThompsonSampling
3.0,5.53158571441662,ThompsonSampling
3.0,3.52121141862534,ThompsonSampling
3.0,3.5846995793190195,ThompsonSampling
3.0,2.8676906755050684,ThompsonSampling
3.0,5.104563642302197,ThompsonSampling
3.0,4.274426387044809,ThompsonSampling
3.0,4.875040761264706,ThompsonSampling
3.0,5.462752251441653,ThompsonSampling
3.0,2.392398201413405,ThompsonSampling
3.0,3.6391237554676743,ThompsonSampling
3.0,3.270684612776217,ThompsonSampling
3.0,2.970593421046819,ThompsonSampling
3.0,4.715697300249913,ThompsonSampling
3.0,5.37508450768594,ThompsonSampling
3.0,2.751129261215306,ThompsonSampling
3.0,6.213389867466178,ThompsonSampling
3.0,4.0302879380362215,ThompsonSampling
3.0,2.055273859811145,ThompsonSampling
3.0,3.585238115775021,ThompsonSampling
3.0,4.518111723488086,ThompsonSampling
3.0,4.429324336426306,ThompsonSampling
3.0,4.166060592618908,ThompsonSampling
3.0,4.218530152665915,ThompsonSampling
3.0,5.4714755133194135,ThompsonSampling
3.0,5.028750280837681,ThompsonSampling
3.0,5.602635686615148,ThompsonSampling
3.0,4.269548133264914,ThompsonSampling
3.0,4.788598108645533,ThompsonSampling
3.0,2.4869754935910726,ThompsonSampling
3.0,2.9017347357639114,ThompsonSampling
3.0,5.921016282412618,ThompsonSampling
3.0,3.009130032777177,ThompsonSampling
3.0,2.6423219617711595,ThompsonSampling
3.0,4.325753683708111,ThompsonSampling
3.0,3.3631691574503244,ThompsonSampling
3.0,1.9171652436263251,ThompsonSampling
